filename,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc_mean,mfcc_var,mfcc_mean,mfcc_var,mfcc_mean,mfcc_var,mfcc_mean,mfcc_var,mfcc_mean,mfcc_var,mfcc_mean,mfcc_var,label
72021023.wav,-320.6221618652344,134.1036376953125,-37.45219039916992,54.57126998901367,6.532881259918213,-22.076168060302734,19.96734619140625,-13.468582153320312,-0.19586181640625,7.275077819824219,-19.78828239440918,-0.9189748167991638,-5.296864032745361,-12.476228713989258,-4.527817726135254,-15.126193046569824,-5.904372692108154,-6.295769691467285,-11.67892074584961,2.499340772628784,BeardedSeal
72021024.wav,-291.666748046875,165.44715881347656,-80.52102661132812,62.35394287109375,5.030848503112793,-30.111684799194336,23.807157516479492,-21.528589248657227,4.67693567276001,12.606087684631348,-23.194578170776367,0.9546104669570923,-10.049201011657715,-14.764540672302246,-8.616503715515137,-23.406654357910156,1.3487836122512817,0.45672667026519775,-10.065811157226562,6.694584369659424,BeardedSeal
72021025.wav,-281.2845458984375,150.53372192382812,-42.89931869506836,51.251495361328125,10.11121654510498,-24.211116790771484,12.256997108459473,-17.960182189941406,-5.8484110832214355,-3.7702879905700684,-27.374364852905273,-4.198156833648682,-8.8482084274292,-13.502511978149414,-5.1285834312438965,-16.581436157226562,-2.5382936000823975,0.08905332535505295,-6.020971298217773,11.696640968322754,BeardedSeal
72021026.wav,-321.8343811035156,153.04112243652344,-15.572012901306152,34.9815559387207,3.9106249809265137,-17.023935317993164,11.614428520202637,-15.793790817260742,-12.487183570861816,-8.379496574401855,-25.030040740966797,-8.87388801574707,-9.770928382873535,-10.620182037353516,-2.4056243896484375,-14.168380737304688,-5.421513557434082,4.517127513885498,5.903317928314209,20.644319534301758,BeardedSeal
72021027.wav,-317.2629699707031,160.25494384765625,-63.24037551879883,58.86324691772461,5.429973125457764,-26.470386505126953,23.779346466064453,-18.453407287597656,1.211297631263733,10.13525390625,-18.71045684814453,4.252158164978027,-6.304572582244873,-8.585908889770508,1.283874273300171,-16.772781372070312,-1.135511040687561,-2.4064276218414307,-11.51233959197998,8.096330642700195,BeardedSeal
72021028.wav,-260.0707092285156,157.15464782714844,-71.24906158447266,51.251861572265625,-0.2902962863445282,-32.50215148925781,22.13365364074707,-16.310344696044922,1.117871642112732,7.678804397583008,-23.373506546020508,1.4866527318954468,-4.808379650115967,-11.060297012329102,-3.755669116973877,-15.337072372436523,5.007030487060547,2.289581775665283,-14.123909950256348,-1.0124250650405884,BeardedSeal
78018001.wav,-198.6461181640625,199.3877410888672,-54.031837463378906,33.80893325805664,8.355292320251465,-13.2919921875,29.034515380859375,-2.5100178718566895,11.753908157348633,15.409990310668945,-8.915037155151367,12.694847106933594,0.8580848574638367,-3.7617063522338867,10.4907865524292,-6.862635135650635,0.4165310263633728,2.6039233207702637,-8.689961433410645,1.4371206760406494,BeardedSeal
78018002.wav,-192.91709899902344,205.29510498046875,-55.817955017089844,34.3958625793457,8.813952445983887,-8.1470365524292,34.4521369934082,-6.162484169006348,7.976601600646973,16.14348602294922,-7.765665054321289,14.547035217285156,1.2682455778121948,-5.449697971343994,10.350715637207031,-4.9198832511901855,1.6067185401916504,1.4315850734710693,-9.369471549987793,2.458622932434082,BeardedSeal
78018003.wav,-201.9044952392578,217.4683074951172,-67.53970336914062,39.73684310913086,5.920312881469727,-11.071089744567871,40.23986053466797,-6.700503349304199,9.766180992126465,18.863412857055664,-7.592345237731934,14.021878242492676,-5.722964286804199,-9.92957592010498,9.061063766479492,-9.263657569885254,1.573807716369629,3.219228982925415,-8.509488105773926,4.143702030181885,BeardedSeal
78018004.wav,-165.1367645263672,200.3726348876953,-57.115760803222656,17.676984786987305,-1.211335301399231,-18.108213424682617,27.420917510986328,8.18172550201416,25.039915084838867,23.42699432373047,-10.207921981811523,0.8960339426994324,-8.26278305053711,-5.448845863342285,11.229878425598145,-5.293577671051025,1.1366804838180542,4.517569065093994,-5.947083950042725,1.3281828165054321,BeardedSeal
78018005.wav,-191.8349151611328,192.45654296875,-30.64158821105957,36.13996505737305,3.1120645999908447,-17.71973419189453,21.76763343811035,-5.774909496307373,10.21802806854248,18.326004028320312,-4.900084018707275,11.873778343200684,1.2538185119628906,-3.6181180477142334,11.231088638305664,-3.436251401901245,-0.6193299889564514,-0.8795486688613892,-10.557340621948242,1.2248764038085938,BeardedSeal
78018006.wav,-188.9835968017578,193.84536743164062,-59.77386474609375,44.744728088378906,23.303850173950195,-10.040087699890137,29.318086624145508,-0.4157261848449707,6.308098793029785,7.753840446472168,-8.682146072387695,13.341635704040527,-5.049696922302246,-10.1765718460083,7.925452709197998,-8.425626754760742,-0.9444066286087036,2.559197425842285,-8.811810493469238,3.172119617462158,BeardedSeal
78018007.wav,-188.25672912597656,222.72366333007812,-64.94178009033203,47.306976318359375,12.40091609954834,-18.1558780670166,31.577960968017578,-8.397168159484863,0.5567914843559265,4.877910137176514,-14.000418663024902,13.593633651733398,-1.602035403251648,-5.337142467498779,7.764068603515625,-12.41161823272705,1.8104585409164429,5.210358142852783,-7.092008113861084,6.802966594696045,BeardedSeal
78018008.wav,-197.72789001464844,224.07427978515625,-78.43311309814453,36.385799407958984,9.031170845031738,-7.229799747467041,43.26175308227539,-5.003389358520508,7.688438892364502,10.527878761291504,-13.172113418579102,15.906963348388672,-1.736549973487854,-4.483566761016846,13.603180885314941,-7.292897701263428,3.1927950382232666,2.6914215087890625,-10.16280460357666,4.522349834442139,BeardedSeal
78018009.wav,-198.16622924804688,208.87417602539062,-64.34707641601562,53.095001220703125,13.827071189880371,-17.455013275146484,34.292503356933594,-3.562269687652588,8.478339195251465,14.047701835632324,-4.542866230010986,16.806028366088867,-11.787256240844727,-16.411888122558594,8.511201858520508,-6.80605411529541,5.368558883666992,5.677341461181641,-10.98905086517334,2.9693822860717773,BeardedSeal
7801800A.wav,-199.3292236328125,216.704833984375,-69.05216979980469,40.24564743041992,14.413403511047363,-6.760623455047607,30.17066192626953,-19.504133224487305,6.459352493286133,24.430984497070312,-2.385639190673828,15.27703857421875,-1.9905143976211548,-2.6648480892181396,14.74084758758545,-7.246605396270752,-0.1888146996498108,-1.2133746147155762,-13.256754875183105,1.829919457435608,BeardedSeal
7801800B.wav,-194.10372924804688,213.7762451171875,-66.31681060791016,45.23120880126953,9.631845474243164,-15.819480895996094,33.3839111328125,-8.436525344848633,8.143454551696777,17.522464752197266,-6.06083869934082,15.882229804992676,-3.842045783996582,-8.801973342895508,8.876559257507324,-9.102320671081543,1.5880494117736816,2.3739635944366455,-10.254651069641113,3.019533634185791,BeardedSeal
7801800C.wav,-189.29881286621094,219.39393615722656,-80.04026794433594,44.03385543823242,10.50904369354248,-13.800471305847168,43.788482666015625,1.8762286901474,12.915308952331543,13.883671760559082,-13.09595775604248,11.976359367370605,-7.2708868980407715,-9.18233585357666,11.937915802001953,-7.3481669425964355,3.860391139984131,4.66269063949585,-10.576579093933105,2.1968746185302734,BeardedSeal
7801800D.wav,-199.90953063964844,196.80853271484375,-41.444828033447266,41.60611343383789,15.982278823852539,-2.49031662940979,32.34510803222656,-10.0460205078125,1.5001952648162842,13.638066291809082,-3.378729820251465,15.761326789855957,-2.8265788555145264,-11.127837181091309,7.08259391784668,-8.19491195678711,-7.293850898742676,-6.271363258361816,-10.604926109313965,4.096879005432129,BeardedSeal
7801800E.wav,-203.22280883789062,222.09397888183594,-77.3592300415039,49.56792068481445,5.207879066467285,-19.946365356445312,40.57029342651367,-5.040683269500732,12.009060859680176,16.75885009765625,-13.895827293395996,14.633066177368164,-0.6420365571975708,-3.4026601314544678,15.03710651397705,-8.747231483459473,0.566705584526062,4.425369739532471,-7.0289483070373535,3.012820243835449,BeardedSeal
7801800F.wav,-196.28326416015625,218.26539611816406,-78.88259887695312,54.07218933105469,2.164389133453369,-18.261863708496094,43.97035598754883,-9.74818229675293,14.432072639465332,21.02126121520996,-15.25149917602539,15.96632194519043,-2.406726360321045,-9.24035358428955,11.56023120880127,-9.663559913635254,4.732040882110596,7.944897174835205,-10.838232040405273,-0.9406769871711731,BeardedSeal
7801800G.wav,-203.878662109375,219.97561645507812,-82.83769226074219,43.29435729980469,13.235158920288086,-8.175573348999023,43.3327751159668,-10.552242279052734,3.6253600120544434,18.75411605834961,-3.6129231452941895,17.573585510253906,-4.50450325012207,-9.201362609863281,10.486708641052246,-5.280961036682129,5.81000280380249,1.1537941694259644,-13.113739967346191,1.7919979095458984,BeardedSeal
7801800H.wav,-161.3729705810547,206.48094177246094,-92.55000305175781,37.27815628051758,7.541606426239014,-7.96748685836792,55.6821403503418,1.0392743349075317,3.2299396991729736,8.697784423828125,-14.517773628234863,22.054168701171875,11.122754096984863,-2.446333646774292,8.928360939025879,-11.628119468688965,-3.5914454460144043,-1.9696407318115234,-11.940848350524902,4.282898902893066,BeardedSeal
7801800I.wav,-192.85360717773438,222.51467895507812,-87.67388916015625,54.35036087036133,17.02769660949707,-25.933286666870117,30.11026382446289,-4.612864971160889,12.46072769165039,14.681262016296387,-11.607714653015137,19.652040481567383,1.7669579982757568,-5.053327560424805,16.25892448425293,-3.1303062438964844,-0.3767782747745514,-2.9139597415924072,-10.363850593566895,2.6763103008270264,BeardedSeal
7801800J.wav,-175.4210662841797,217.97613525390625,-72.02809143066406,57.35782241821289,-2.1226978302001953,-30.37318992614746,38.1621208190918,-7.439597129821777,15.578266143798828,25.159130096435547,-11.406157493591309,17.73579978942871,0.35977378487586975,-13.5838623046875,4.900213718414307,-13.43974781036377,-4.2321624755859375,2.0770034790039062,-5.806073188781738,5.983701705932617,BeardedSeal
7801800K.wav,-172.14268493652344,222.11094665527344,-77.67523193359375,58.8455696105957,2.4714040756225586,-33.072120666503906,32.106815338134766,-13.104869842529297,8.054555892944336,21.037179946899414,-8.678564071655273,20.3135929107666,5.581383228302002,-2.499793529510498,10.841618537902832,-11.633819580078125,-0.24843570590019226,0.7493882179260254,-10.762452125549316,4.5566301345825195,BeardedSeal
7801800L.wav,-186.80804443359375,219.13632202148438,-78.34275817871094,67.8526840209961,14.22900390625,-31.372129440307617,29.696374893188477,-10.289609909057617,5.892606258392334,12.743082046508789,-9.32895278930664,23.081022262573242,3.4159631729125977,-2.699758768081665,13.380342483520508,-12.20975112915039,-1.8509832620620728,1.5223143100738525,-9.482769966125488,3.18331241607666,BeardedSeal
7801800M.wav,-192.32229614257812,211.67926025390625,-60.92856979370117,25.17176055908203,1.9783682823181152,-6.648515701293945,39.65203857421875,-5.099853038787842,7.597310543060303,18.064476013183594,-5.764660358428955,13.770806312561035,0.03654727339744568,-3.4795303344726562,13.157459259033203,-3.5976290702819824,1.1840827465057373,-1.973144769668579,-12.99484634399414,0.9106982946395874,BeardedSeal
Unbelievable-song-of-the-bearded-seal.wav,-152.00588989257812,114.6662368774414,-29.03597640991211,-28.931516647338867,-23.565160751342773,-6.303217887878418,-21.252614974975586,1.2531611919403076,-17.74518585205078,0.07968375831842422,-5.270654678344727,11.566150665283203,-0.9260098934173584,8.855606079101562,-2.0500693321228027,11.18962287902832,-2.239410877227783,12.256763458251953,0.8910354375839233,8.762677192687988,BeardedSeal
63001001.wav,-269.6487121582031,100.43165588378906,-28.82013511657715,14.864609718322754,-4.554048538208008,26.06232452392578,6.631065368652344,21.150951385498047,10.404302597045898,18.8532657623291,7.8947930335998535,25.0219669342041,8.126181602478027,15.345898628234863,-4.875943660736084,9.967575073242188,-4.499614238739014,7.878656387329102,0.6818425059318542,12.65219783782959,GraySeal
63001002.wav,-287.15814208984375,62.02632141113281,15.842584609985352,20.08673095703125,9.634891510009766,31.05146026611328,6.715495586395264,28.517913818359375,13.189001083374023,20.202434539794922,3.25437331199646,14.09324836730957,2.6749937534332275,12.995482444763184,0.5449117422103882,10.314359664916992,-3.1236042976379395,13.723084449768066,-1.1023801565170288,4.310406684875488,GraySeal
63001003.wav,-334.73736572265625,73.549560546875,16.88866424560547,33.49324035644531,16.18695831298828,25.63780975341797,6.343016147613525,11.43783187866211,6.519176483154297,22.8850040435791,2.974026679992676,19.847332000732422,4.488544464111328,14.310726165771484,-1.0194728374481201,10.302245140075684,-2.919361114501953,8.568740844726562,-4.208072185516357,7.749351501464844,GraySeal
63001004.wav,-237.51158142089844,65.49053192138672,-9.44880199432373,26.07662582397461,2.9875545501708984,2.0268495082855225,5.243427276611328,11.566703796386719,-4.507454872131348,13.311772346496582,-2.173912286758423,23.874338150024414,4.276436805725098,12.313699722290039,-6.556329250335693,17.85393524169922,-3.4578280448913574,13.987359046936035,-1.299332618713379,9.577959060668945,GraySeal
63001005.wav,-217.62847900390625,63.34855270385742,-35.3455696105957,12.42825984954834,10.80517864227295,14.021295547485352,6.197403907775879,22.931848526000977,14.119203567504883,14.944108009338379,-4.4849700927734375,17.126829147338867,4.260063171386719,15.338748931884766,-9.95460319519043,10.858660697937012,-5.439325332641602,7.932350158691406,-2.1026148796081543,11.170544624328613,GraySeal
63001006.wav,-244.48867797851562,61.69537353515625,-23.134130477905273,26.40148162841797,4.60111141204834,12.936323165893555,9.059033393859863,20.89373779296875,3.344529628753662,18.502840042114258,-0.23504765331745148,18.443965911865234,1.6027408838272095,14.4892578125,3.737694263458252,9.671598434448242,-7.709317207336426,9.295490264892578,-1.1514346599578857,11.754949569702148,GraySeal
63001007.wav,-312.79083251953125,53.48321533203125,7.978654861450195,20.345748901367188,12.071391105651855,24.850341796875,13.309955596923828,25.708763122558594,9.298127174377441,13.75015640258789,-2.835453987121582,16.19209861755371,1.4748345613479614,15.663238525390625,-4.511083126068115,7.254998207092285,-7.365987300872803,7.104533672332764,-0.9113491773605347,9.522090911865234,GraySeal
Animal-Sounds-Seal-Bark.wav,-191.0042724609375,83.14671325683594,0.6659780144691467,19.286569595336914,-14.202332496643066,10.47811508178711,-27.839208602905273,1.0344555377960205,-10.307103157043457,-2.8373889923095703,-11.697522163391113,-3.2273614406585693,-7.168835163116455,-0.14151954650878906,-7.531304359436035,4.362613677978516,-8.682268142700195,3.222855806350708,-8.466562271118164,-1.0063960552215576,GraySeal
y2mate.com-GRAY-SEAL-CALLS-ITS-MOM-SOUND-suara-anjing-laut-abu-memanggil-induknya_480p.wav,-353.2635803222656,134.41921997070312,13.631326675415039,10.317482948303223,3.51747465133667,-5.697129726409912,-2.388500213623047,-1.181820273399353,-1.0078257322311401,-3.2777442932128906,-2.483529806137085,-1.0842514038085938,0.19377952814102173,1.3603640794754028,2.9681477546691895,5.828805923461914,2.645815134048462,-0.7551621794700623,-0.5299943089485168,-1.9573360681533813,GraySeal
56006007.wav,-227.50448608398438,33.94477081298828,-78.06189727783203,-65.9840087890625,-46.79830551147461,1.812304139137268,-22.56218910217285,-5.069693565368652,-22.905336380004883,1.1071704626083374,-3.944411039352417,11.848100662231445,-4.200486660003662,11.874496459960938,0.423265665769577,14.672064781188965,4.087154388427734,16.618675231933594,4.299365520477295,12.113455772399902,HarbourSeal
Harbor_Seal_Barking_Milwaukee_Country_Zoo.mp3,-279.9565124511719,141.3892822265625,-15.988131523132324,39.62027359008789,-22.067123413085938,12.863456726074219,-9.49652099609375,8.241429328918457,-2.3877623081207275,0.7904293537139893,3.317697048187256,-1.3087878227233887,0.8385263085365295,-5.996068954467773,5.717588901519775,-2.7729718685150146,1.2270126342773438,2.7986223697662354,3.3025741577148438,-1.5629767179489136,HarbourSeal
harbor_seal_sound.mp3,-314.3194885253906,111.76785278320312,11.545746803283691,7.690616607666016,17.82505226135254,6.965734481811523,6.046248912811279,4.0619025230407715,-12.530259132385254,10.035492897033691,0.24819906055927277,6.221904754638672,-3.7660763263702393,6.289695739746094,-5.186612606048584,2.926316022872925,-6.205551624298096,6.3626627922058105,-5.261185646057129,1.0336898565292358,HarbourSeal
Harbor_seal_Sound_nature_shorts.mp3,-236.91566467285156,88.13964080810547,-44.164485931396484,17.959047317504883,10.364856719970703,17.818511962890625,5.486871719360352,10.13713264465332,-4.263800144195557,6.784117221832275,-5.226433277130127,1.7478666305541992,-1.2596814632415771,-0.18040937185287476,-4.025345802307129,1.307731032371521,-4.903576374053955,5.492561340332031,-2.438995838165283,5.265202045440674,HarbourSeal
Harbor_Seal_Voice.mp3,-380.62286376953125,161.64707946777344,-3.0492398738861084,14.53411865234375,-1.4002715349197388,21.212135314941406,9.801712989807129,10.173247337341309,-4.889349937438965,7.264403820037842,1.5542792081832886,2.6716761589050293,-7.197615146636963,6.213483810424805,1.9208792448043823,2.5535268783569336,-5.779033660888672,1.0600879192352295,-1.1305084228515625,4.140606880187988,HarbourSeal
Harbour_seal1.wav,-183.99349975585938,126.20023345947266,-36.89971923828125,19.051069259643555,-2.201975107192993,6.72112512588501,-10.291542053222656,8.027687072753906,-5.765580654144287,7.814004898071289,-1.271741509437561,9.18400764465332,-7.325842380523682,3.598686456680298,-7.52913761138916,0.6449292898178101,-10.229307174682617,0.10897734761238098,-9.925371170043945,1.7996031045913696,HarbourSeal
Harbour_seal2.mp3,-289.85528564453125,144.7501220703125,17.10700035095215,40.374698638916016,20.046585083007812,18.935230255126953,-1.1290161609649658,12.70363998413086,-3.4835941791534424,7.347478866577148,4.394249439239502,-0.2830282747745514,1.654934048652649,2.6549880504608154,2.1721444129943848,-1.1307986974716187,2.3793909549713135,1.8002218008041382,-0.09489992260932922,2.7590935230255127,HarbourSeal
Harbour_seal3.mp3,-381.25299072265625,83.05332946777344,-21.84246826171875,4.563711166381836,-7.906431198120117,7.037197589874268,-5.390432834625244,6.051678657531738,-3.097928285598755,1.2956656217575073,-4.414785861968994,2.1591572761535645,-2.42993426322937,1.139503836631775,-3.1570587158203125,3.128155469894409,-4.96051549911499,4.3208417892456055,-2.825403928756714,4.213275909423828,HarbourSeal
Harbour_seal4.mp3,-71.0361328125,120.12652587890625,-18.90725326538086,17.796579360961914,-28.433515548706055,1.2155606746673584,-11.166332244873047,13.26436710357666,-11.15859603881836,7.4982147216796875,-8.651657104492188,1.746486783027649,-9.926848411560059,3.192782163619995,-6.044449329376221,3.033123016357422,-9.069707870483398,4.845379829406738,-5.738766670227051,2.450195789337158,HarbourSeal
Harbour_seal5.mp3,-186.65505981445312,138.95452880859375,-92.44701385498047,39.529056549072266,-42.672183990478516,-10.490057945251465,5.792498588562012,-30.468505859375,16.040691375732422,-14.826658248901367,0.322455495595932,2.86631441116333,-18.66105079650879,5.073776721954346,-14.607952117919922,-3.0100250244140625,-0.43519851565361023,-11.56130599975586,4.596842288970947,-9.583293914794922,HarbourSeal
Harbour_seal6.mp3,-332.55462646484375,110.32386779785156,-65.64108276367188,-12.2659330368042,-11.538688659667969,-5.563881874084473,1.1760835647583008,-5.1698126792907715,-9.122957229614258,-8.687654495239258,-8.521224975585938,-6.0145344734191895,-6.255774021148682,0.8595775961875916,-3.301969528198242,-4.280096054077148,-4.412166118621826,-4.6998114585876465,-3.9665422439575195,-0.6300300359725952,HarbourSeal
Harbour_seal7.mp3,-466.3114318847656,142.02505493164062,-51.56966018676758,-9.9507474899292,21.812299728393555,-25.871063232421875,-11.691422462463379,6.6890130043029785,-12.771533012390137,-5.037309169769287,1.294845700263977,-11.272716522216797,-3.959280014038086,1.0854414701461792,-6.590143203735352,-1.6607717275619507,0.45234960317611694,-5.252302169799805,-1.3798434734344482,-0.3139362037181854,HarbourSeal
harbour_seal_Blue.mp3,-361.0069274902344,71.21961975097656,1.1543744802474976,12.626120567321777,2.033689022064209,8.693917274475098,-7.057497978210449,2.493035078048706,-8.99659538269043,7.741443634033203,-6.170355319976807,5.0890583992004395,-6.958035945892334,5.333281993865967,-6.927584648132324,3.4493868350982666,-6.2051262855529785,3.065929412841797,-6.57217264175415,5.805415153503418,HarbourSeal
71012011.wav,-389.0410461425781,101.84153747558594,-1.2337831258773804,31.620037078857422,-0.2997622489929199,21.678991317749023,-5.267221927642822,17.315704345703125,-7.392696380615234,10.593435287475586,-7.7345476150512695,9.244823455810547,-7.529245853424072,3.657292366027832,-5.936452865600586,4.5155816078186035,-4.627371311187744,-1.1384598016738892,-3.180109977722168,5.335089206695557,SpottedSeal
71012012.wav,-345.7714538574219,93.0174331665039,-22.061872482299805,24.729087829589844,7.0231757164001465,25.31744956970215,-5.255404949188232,8.656291007995605,-6.564958572387695,13.702548027038574,-0.29844930768013,7.441694259643555,-4.30433464050293,3.756970167160034,-5.077403545379639,4.70779275894165,-1.9262930154800415,0.14630059897899628,-6.138392448425293,2.870176076889038,SpottedSeal
71012013.wav,-360.77783203125,105.58478546142578,-18.469730377197266,34.91642379760742,9.601580619812012,28.064773559570312,0.5983961224555969,11.148212432861328,-7.689030170440674,9.891586303710938,-1.4606106281280518,14.206851959228516,-10.439053535461426,1.2474391460418701,-4.236606121063232,4.905303955078125,-3.5180625915527344,-1.4919428825378418,-5.384202003479004,2.704281806945801,SpottedSeal
71012014.wav,-311.2315979003906,106.50714874267578,-30.11135482788086,25.847993850708008,0.8900454640388489,13.131684303283691,-6.692124843597412,9.027778625488281,-2.9452250003814697,6.184758186340332,-8.183655738830566,4.290709495544434,-2.358184337615967,7.733334541320801,-3.5241494178771973,2.6162426471710205,-1.980035424232483,-0.5321426391601562,-4.556854724884033,5.279858589172363,SpottedSeal
71012015.wav,-373.94482421875,98.66461181640625,-13.345459938049316,25.474367141723633,-2.087686061859131,20.37875747680664,-14.059969902038574,9.103156089782715,-6.027069091796875,12.343202590942383,-4.3668599128723145,14.590660095214844,-2.858872175216675,10.626429557800293,-5.7305731773376465,6.698514938354492,-3.645822525024414,-2.0466949939727783,-7.494630336761475,1.4959206581115723,SpottedSeal
71012016.wav,-268.03228759765625,105.88652801513672,-52.54522705078125,22.126956939697266,-6.337775230407715,29.367679595947266,-27.247318267822266,3.2816309928894043,-6.350925445556641,9.966235160827637,-5.748648643493652,20.78233528137207,-3.135465145111084,10.128255844116211,-12.301911354064941,7.467085838317871,-7.034475326538086,-2.375617265701294,-11.91495132446289,2.01597261428833,SpottedSeal
71012017.wav,-352.41827392578125,106.88066864013672,-40.83172607421875,30.679798126220703,4.8384809494018555,31.38700294494629,-11.55918025970459,3.820971727371216,-22.7694034576416,18.14934539794922,-12.578939437866211,14.047270774841309,-8.251960754394531,7.985612869262695,-0.09376996755599976,6.37608528137207,-8.951415061950684,3.9422688484191895,-9.039734840393066,0.8715323805809021,SpottedSeal
71012018.wav,-321.616455078125,124.62442016601562,-39.19867706298828,19.40542221069336,-1.6111524105072021,36.30622100830078,-13.470223426818848,-0.4877629578113556,-23.953853607177734,21.449111938476562,-8.560084342956543,10.049201011657715,-14.155168533325195,0.7519775629043579,-6.171703338623047,13.922480583190918,-10.018522262573242,3.555964469909668,-7.659085750579834,3.2631001472473145,SpottedSeal
71012019.wav,-329.2603759765625,95.89639282226562,-18.84810447692871,29.144495010375977,-6.353128910064697,16.00312042236328,-4.444462299346924,7.719654560089111,-5.504836559295654,12.158531188964844,-3.9291415214538574,13.661256790161133,-3.8835909366607666,4.500858306884766,-10.166312217712402,5.246067523956299,0.36116087436676025,1.0338648557662964,-3.44858717918396,9.439895629882812,SpottedSeal
73001001.wav,-412.733642578125,75.38746643066406,16.982572555541992,16.08350944519043,5.176185607910156,15.229053497314453,5.955717086791992,15.862218856811523,0.33865490555763245,18.402389526367188,-1.738394021987915,12.472329139709473,-7.298583984375,11.66109848022461,-6.849435329437256,12.697410583496094,-4.504115581512451,9.379068374633789,-2.5271146297454834,8.646039009094238,SpottedSeal
73001002.wav,-291.69537353515625,97.79783630371094,-3.1608359813690186,20.763072967529297,12.604317665100098,17.875459671020508,16.23469352722168,30.449079513549805,14.136157035827637,24.9156494140625,0.6075008511543274,12.559717178344727,-5.964029312133789,10.231813430786133,-3.1029446125030518,19.440807342529297,2.550787925720215,13.028741836547852,3.0349619388580322,11.553163528442383,SpottedSeal
73001003.wav,-436.345458984375,72.2508316040039,4.5565667152404785,56.974609375,18.792926788330078,36.014137268066406,-0.6204965114593506,26.4315128326416,2.305929183959961,22.848133087158203,-1.6801540851593018,14.705928802490234,-5.829229831695557,9.758191108703613,-2.479553699493408,10.015835762023926,-2.6795566082000732,5.162746429443359,-2.007582664489746,6.801942348480225,SpottedSeal
73001004.wav,-364.8353576660156,62.98130416870117,-16.806299209594727,35.00954055786133,16.633291244506836,29.132076263427734,-4.111318588256836,14.693696022033691,1.8018367290496826,26.168333053588867,8.823304176330566,10.909847259521484,-4.201436996459961,12.116339683532715,1.3182477951049805,6.375233173370361,-0.44848504662513733,1.0691766738891602,-4.510947227478027,4.002034664154053,SpottedSeal
73001005.wav,-369.9392395019531,72.24354553222656,-27.50343132019043,36.19145202636719,9.535051345825195,42.67869186401367,-5.005586624145508,19.131502151489258,-7.923760890960693,23.90072250366211,-0.8808742761611938,13.670928001403809,-14.064022064208984,11.371297836303711,-0.9793049097061157,13.712874412536621,-4.192354679107666,4.530619144439697,-0.10305222868919373,8.140454292297363,SpottedSeal
76001001.wav,-128.0247802734375,153.19183349609375,-75.3586196899414,4.842145919799805,-31.115787506103516,41.19951248168945,31.253429412841797,30.102336883544922,-5.397314071655273,29.99563980102539,2.652540445327759,6.848680019378662,8.953548431396484,11.811837196350098,-6.009281635284424,11.929154396057129,-5.615958213806152,8.941454887390137,5.224830150604248,4.550382614135742,SpottedSeal
76001003.wav,-270.26470947265625,139.70559692382812,-52.618709564208984,20.788755416870117,8.716608047485352,43.19169616699219,25.21288299560547,24.843891143798828,9.50619125366211,27.348421096801758,-0.15251702070236206,1.0361629724502563,-2.6638031005859375,17.475391387939453,13.22741413116455,4.013437271118164,1.3506168127059937,5.263381481170654,-4.080280303955078,1.4693200588226318,SpottedSeal
76001004.wav,-241.30030822753906,137.30776977539062,-78.3528060913086,9.33340835571289,-16.75457000732422,39.721866607666016,15.442170143127441,27.330060958862305,0.686805248260498,26.01043701171875,-4.800005912780762,3.880615472793579,-8.470108032226562,10.074616432189941,3.577714443206787,12.232379913330078,4.609999656677246,8.938165664672852,-1.9627439975738525,4.248439311981201,SpottedSeal
76001005.wav,-285.3163146972656,112.30522918701172,-74.70372772216797,17.655174255371094,1.3438819646835327,44.65171432495117,19.025976181030273,28.80499839782715,1.0184240341186523,12.567253112792969,-6.681313991546631,15.779364585876465,-1.2940690517425537,10.419903755187988,3.623444080352783,2.9616286754608154,-0.42307522892951965,9.66722297668457,0.9959928393363953,1.4629058837890625,SpottedSeal
76001006.wav,-386.9172668457031,91.85675811767578,-35.65684509277344,36.20151901245117,20.80270767211914,37.38447189331055,10.604222297668457,28.108440399169922,6.172251224517822,18.511573791503906,5.176915168762207,13.247288703918457,1.5766257047653198,12.35934829711914,4.151283264160156,9.52476978302002,3.6159684658050537,7.326851844787598,0.13723096251487732,4.060281276702881,SpottedSeal
76001007.wav,-310.8577880859375,103.94802856445312,-57.938316345214844,10.005995750427246,9.407602310180664,43.69614791870117,20.571147918701172,15.881383895874023,0.09305353462696075,6.807913780212402,0.39626413583755493,5.883767127990723,0.2820189595222473,7.6986212730407715,2.990863084793091,4.665805816650391,-2.0863535404205322,3.3423781394958496,-1.438999056816101,-4.269012928009033,SpottedSeal
76001008.wav,-374.2335205078125,95.51243591308594,-28.346683502197266,34.12258529663086,21.844043731689453,37.807289123535156,12.399799346923828,26.05650520324707,5.7209391593933105,14.649023056030273,3.269197463989258,13.1968355178833,2.141664981842041,11.09710693359375,6.522860050201416,8.751977920532227,4.698567867279053,6.707705497741699,3.439640760421753,5.608048915863037,SpottedSeal
